StatZone,Street,HouseNum,Year,Month,Day,DayWeek,CrimeType,CrimeLocType
641,דמה,דמה,2015.0,9.0,5.0,7.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2011.0,9.0,22.0,5.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2010.0,9.0,29.0,4.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2014.0,8.0,20.0,4.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,9.0,8.0,5.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2010.0,9.0,23.0,5.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,9.0,1.0,5.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2013.0,8.0,13.0,3.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2010.0,8.0,29.0,1.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2010.0,8.0,26.0,5.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,8.0,7.0,1.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2012.0,7.0,25.0,4.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2011.0,8.0,1.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2013.0,7.0,15.0,2.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2010.0,8.0,7.0,7.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2014.0,7.0,6.0,1.0,עבירות מין,בית המבצע        
641,דמה,דמה,2015.0,7.0,5.0,1.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2014.0,6.0,29.0,1.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2014.0,6.0,25.0,4.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2010.0,7.0,21.0,4.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,7.0,10.0,1.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2011.0,7.0,10.0,1.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2013.0,6.0,4.0,3.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,6.0,9.0,7.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2012.0,6.0,1.0,6.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2014.0,5.0,13.0,3.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2012.0,5.0,6.0,1.0,עבירות מין,בית המבצע        
641,דמה,דמה,2013.0,4.0,26.0,6.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2014.0,4.0,14.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,4.0,23.0,2.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2011.0,4.0,13.0,4.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2013.0,3.0,26.0,3.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2011.0,4.0,1.0,6.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,3.0,18.0,4.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,3.0,18.0,1.0,עבירות בטחון,בית המבצע        
641,דמה,דמה,2013.0,3.0,4.0,2.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2011.0,3.0,7.0,2.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2010.0,3.0,2.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2010.0,3.0,2.0,3.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,2.0,23.0,2.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,2.0,22.0,1.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2015.0,2.0,13.0,6.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2014.0,2.0,11.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2013.0,1.0,31.0,5.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2010.0,1.0,31.0,1.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2013.0,1.0,23.0,4.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2013.0,1.0,23.0,4.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2014.0,1.0,14.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,1.0,15.0,7.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,1.0,15.0,7.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2012.0,1.0,14.0,7.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2013.0,1.0,13.0,1.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,1.0,6.0,5.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,1.0,4.0,1.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,12.0,17.0,2.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2014.0,12.0,6.0,7.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2014.0,12.0,2.0,3.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2011.0,12.0,23.0,6.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,12.0,23.0,6.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2014.0,11.0,30.0,1.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,11.0,24.0,3.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,11.0,19.0,5.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,11.0,19.0,5.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2011.0,12.0,5.0,2.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,12.0,5.0,2.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2015.0,11.0,17.0,3.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,11.0,17.0,3.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2013.0,11.0,11.0,2.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2010.0,12.0,24.0,6.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2010.0,12.0,17.0,6.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2014.0,6.0,18.0,4.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2010.0,12.0,9.0,5.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,10.0,23.0,6.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2014.0,10.0,14.0,3.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2010.0,11.0,23.0,3.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2014.0,10.0,11.0,7.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,10.0,14.0,4.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2011.0,10.0,22.0,7.0,עבירות מרמה,בית המבצע        
641,דמה,דמה,2012.0,10.0,1.0,2.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2015.0,9.0,20.0,1.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2015.0,9.0,18.0,6.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,9.0,11.0,6.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,9.0,16.0,4.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2014.0,9.0,13.0,7.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2010.0,10.0,24.0,1.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2015.0,9.0,7.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,9.0,7.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2010.0,10.0,3.0,1.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2010.0,9.0,29.0,4.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2014.0,8.0,19.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2014.0,7.0,30.0,4.0,עבירות מין,בית המבצע        
641,דמה,דמה,2014.0,7.0,30.0,4.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2010.0,8.0,29.0,1.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2015.0,7.0,26.0,1.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2011.0,8.0,7.0,1.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2011.0,7.0,8.0,6.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,8.0,1.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,7.0,8.0,1.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2014.0,6.0,24.0,3.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2014.0,6.0,25.0,4.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2010.0,7.0,21.0,4.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2010.0,7.0,21.0,4.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2012.0,7.0,2.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,6.0,28.0,5.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,7.0,7.0,5.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2013.0,6.0,20.0,5.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2010.0,7.0,6.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2014.0,6.0,10.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2010.0,7.0,4.0,1.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2010.0,6.0,30.0,4.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,6.0,8.0,6.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2011.0,6.0,18.0,7.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,6.0,18.0,7.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2011.0,6.0,9.0,5.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,6.0,7.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2012.0,5.0,27.0,1.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2012.0,5.0,26.0,7.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,5.0,11.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,5.0,13.0,1.0,עבירות מרמה,בית המבצע        
641,דמה,דמה,2010.0,5.0,17.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2010.0,5.0,17.0,2.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2014.0,4.0,27.0,1.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2015.0,4.0,19.0,1.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2013.0,4.0,14.0,1.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2011.0,4.0,10.0,1.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2013.0,3.0,27.0,4.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2011.0,4.0,1.0,6.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2012.0,3.0,22.0,5.0,עבירות מרמה,בית המבצע        
641,דמה,דמה,2010.0,3.0,29.0,2.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2010.0,3.0,30.0,3.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2015.0,3.0,18.0,4.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,3.0,18.0,4.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2012.0,3.0,18.0,1.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2012.0,3.0,13.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,3.0,17.0,5.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,3.0,17.0,5.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2013.0,3.0,4.0,2.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2012.0,3.0,2.0,6.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2011.0,2.0,15.0,3.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2010.0,2.0,12.0,6.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2011.0,2.0,8.0,3.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2015.0,1.0,15.0,5.0,עבירות מין,בית המבצע        
641,דמה,דמה,2010.0,11.0,10.0,4.0,עבירות מרמה,בית המבצע        
641,דמה,דמה,2013.0,1.0,29.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2010.0,1.0,27.0,4.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2010.0,1.0,27.0,4.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2013.0,1.0,13.0,1.0,עבירות בטחון,בית המבצע        
641,דמה,דמה,2013.0,1.0,13.0,1.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2012.0,1.0,1.0,1.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,12.0,31.0,5.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2014.0,12.0,20.0,7.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2013.0,12.0,16.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,12.0,3.0,5.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,12.0,3.0,5.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,11.0,26.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,11.0,17.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,12.0,5.0,2.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,11.0,17.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2014.0,10.0,4.0,7.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,11.0,12.0,5.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,11.0,12.0,5.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2015.0,11.0,11.0,4.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2011.0,11.0,23.0,4.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2010.0,12.0,17.0,6.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2010.0,12.0,7.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2010.0,12.0,9.0,5.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,10.0,18.0,1.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2014.0,10.0,14.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2014.0,10.0,14.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2014.0,10.0,11.0,7.0,עבירות מין,בית המבצע        
641,דמה,דמה,2015.0,10.0,14.0,4.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2015.0,10.0,12.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,10.0,12.0,6.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2013.0,9.0,30.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2014.0,9.0,25.0,5.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2012.0,9.0,27.0,5.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2014.0,9.0,16.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,9.0,11.0,6.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2014.0,9.0,13.0,7.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,9.0,13.0,1.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2015.0,9.0,5.0,7.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,9.0,10.0,2.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2011.0,9.0,5.0,2.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2010.0,9.0,21.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,8.0,14.0,6.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2010.0,8.0,24.0,3.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,7.0,28.0,3.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2011.0,8.0,7.0,1.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2011.0,8.0,4.0,5.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2011.0,8.0,1.0,2.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2010.0,8.0,14.0,7.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2013.0,7.0,15.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,7.0,10.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2012.0,7.0,8.0,1.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2014.0,6.0,24.0,3.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2014.0,6.0,24.0,3.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2014.0,6.0,24.0,3.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2011.0,7.0,10.0,1.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2012.0,5.0,29.0,3.0,שאר עבירות,בית המבצע        
641,דמה,דמה,2011.0,6.0,18.0,7.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2014.0,5.0,23.0,6.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,5.0,13.0,1.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2013.0,5.0,4.0,7.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2012.0,5.0,6.0,1.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2010.0,5.0,17.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2010.0,4.0,28.0,4.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2012.0,3.0,30.0,6.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,3.0,22.0,5.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2010.0,3.0,30.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,3.0,18.0,4.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2011.0,3.0,9.0,4.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2013.0,3.0,4.0,2.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2013.0,2.0,17.0,1.0,עבירות מרמה,בית המבצע        
641,דמה,דמה,2015.0,2.0,16.0,2.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,2.0,16.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,2.0,15.0,1.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,2.0,15.0,1.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2011.0,2.0,15.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,2.0,10.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,2.0,8.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,1.0,15.0,5.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,1.0,15.0,5.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2013.0,1.0,31.0,5.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2012.0,1.0,14.0,7.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2015.0,1.0,14.0,4.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2010.0,1.0,10.0,1.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,1.0,1.0,5.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2014.0,12.0,30.0,3.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,12.0,25.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2012.0,12.0,17.0,2.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2013.0,12.0,11.0,4.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2014.0,12.0,2.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,12.0,18.0,1.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,12.0,5.0,2.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,11.0,17.0,3.0,עבירות מרמה,בית המבצע        
641,דמה,דמה,2013.0,11.0,11.0,2.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2013.0,11.0,11.0,2.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2015.0,11.0,15.0,1.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2011.0,11.0,23.0,4.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,11.0,7.0,4.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2014.0,10.0,30.0,5.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2014.0,10.0,14.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,10.0,14.0,4.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2015.0,10.0,11.0,1.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,10.0,11.0,1.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,10.0,14.0,4.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,10.0,12.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,10.0,13.0,7.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2010.0,11.0,12.0,6.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2011.0,10.0,22.0,7.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2010.0,10.0,31.0,1.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2015.0,9.0,27.0,1.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,9.0,24.0,5.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,9.0,20.0,1.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2014.0,9.0,9.0,3.0,עבירות בטחון,בית המבצע        
641,דמה,דמה,2010.0,10.0,12.0,3.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2015.0,9.0,7.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,9.0,4.0,6.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,9.0,10.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2015.0,8.0,26.0,4.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2014.0,8.0,30.0,7.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2012.0,9.0,3.0,2.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2010.0,10.0,5.0,3.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2014.0,8.0,21.0,5.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2014.0,8.0,19.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,8.0,29.0,2.0,עבירות מרמה,בית המבצע        
641,דמה,דמה,2010.0,9.0,23.0,5.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2014.0,7.0,30.0,4.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2014.0,7.0,26.0,7.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,8.0,8.0,2.0,עבירות מין,בית המבצע        
641,דמה,דמה,2013.0,7.0,21.0,1.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2011.0,8.0,7.0,1.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2012.0,7.0,25.0,4.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2012.0,7.0,23.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2011.0,8.0,1.0,2.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2013.0,7.0,8.0,2.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2014.0,7.0,6.0,1.0,עבירות מין,בית המבצע        
641,דמה,דמה,2014.0,7.0,6.0,1.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2011.0,7.0,12.0,3.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2011.0,7.0,12.0,3.0,עבירות כלפי הרכוש,בית המבצע        
641,דמה,דמה,2013.0,6.0,6.0,5.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2012.0,6.0,10.0,1.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2012.0,6.0,9.0,7.0,עבירות נגד גוף,בית המבצע        
641,דמה,דמה,2015.0,5.0,31.0,1.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2010.0,6.0,17.0,5.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2012.0,6.0,1.0,6.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2010.0,6.0,15.0,3.0,עבירות סדר ציבורי,בית המבצע        
641,דמה,דמה,2014.0,5.0,13.0,3.0,עבירות מרמה,בית המבצע        
641,דמה,דמה,2013.0,5.0,23.0,5.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2013.0,5.0,19.0,1.0,עבירות כלפי המוסר,בית המבצע        
641,דמה,דמה,2013.0,9.0,22.0,1.0,עבירות מרמה,בית המבצע        
641,דמה,דמה,2012.0,5.0,13.0,1.0,עבירות מרמה,בית המבצע        
641,דמה,דמה,2012.0,5.0,11.0,6.0,עבירות כלפי המוסר,בית המבצע        
